Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI48,OUT046,740.30853
DRC24,OUT019,398.82358
NCZ05,OUT017,1769.4393
FDJ57,OUT049,3268.1516
FDX11,OUT017,3451.477
FDE09,OUT035,1918.8488
NCK06,OUT049,2034.6245
DRE37,OUT017,3225.4937
FDV56,OUT046,1651.6245
FDY43,OUT017,2413.4167
FDV35,OUT013,2444.339
FDF05,OUT019,1001.5221
FDA36,OUT035,3239.8296
FDS13,OUT027,5277.341
FDU47,OUT013,2298.7102
FDI36,OUT010,588.96014
FDH48,OUT046,1376.1322
FDZ14,OUT013,2115.941
FDS46,OUT013,2115.941
FDE21,OUT017,1870.9025
FDA26,OUT049,3453.1165
FDV12,OUT046,1351.9537
FDL46,OUT019,439.84543
FDN57,OUT013,2236.9197
NCJ18,OUT017,1844.559
FDO36,OUT045,2777.6462
FDX55,OUT018,2603.7893
FDT25,OUT019,506.20435
FDD16,OUT049,1093.9772
NCX18,OUT013,2992.1333
NCG55,OUT018,1743.953
NCV18,OUT049,1404.0723
NCS18,OUT035,1735.6587
FDC37,OUT045,1576.5001
FDE47,OUT046,2068.211
DRG49,OUT019,414.7059
FDC39,OUT049,3882.2346
FDH24,OUT019,612.43695
FDV39,OUT027,4508.9004
NCL17,OUT045,2144.7559
NCY53,OUT035,1884.5679
FDH52,OUT013,869.972
NCD19,OUT018,748.0664
FDI44,OUT046,1233.4015
DRD49,OUT027,5882.529
FDN08,OUT035,1694.147
FDO20,OUT027,5792.366
FDY02,OUT046,3990.1775
FDX23,OUT045,1474.5416
FDX01,OUT017,1945.4834
FDH20,OUT027,2543.6567
NCX41,OUT017,4009.4075
FDD21,OUT027,3038.6072
DRH11,OUT019,187.4007
DRE60,OUT018,3418.0151
FDB10,OUT013,3750.8762
FDH38,OUT013,2056.5298
NCL07,OUT018,461.37982
FDD48,OUT046,2010.225
NCT54,OUT027,2782.479
FDF32,OUT027,5332.825
DRH51,OUT045,1247.0771
DRG03,OUT035,2461.0413
NCY42,OUT019,491.8749
FDH32,OUT017,1578.4215
NCJ06,OUT027,3207.8306
FDH47,OUT027,2678.5303
FDZ08,OUT018,1348.4988
FDK16,OUT017,1525.663
DRG01,OUT018,1090.6494
NCM53,OUT027,2608.506
NCB07,OUT035,3164.3887
NCZ06,OUT035,3569.193
FDU48,OUT049,1893.3107
NCB55,OUT027,1746.4651
FDP15,OUT013,4568.945
FDF17,OUT046,2960.57
NCN06,OUT049,2537.8647
DRM48,OUT018,496.03436
FDH10,OUT046,3156.4407
FDC60,OUT018,1260.845
FDE35,OUT018,698.63074
DRI23,OUT013,2393.4937
NCR38,OUT013,3827.189
FDP04,OUT035,1084.307
NCW17,OUT045,2071.164
FDX34,OUT017,2003.9896
NCK53,OUT045,1607.3552
NCO54,OUT010,215.55229
NCH55,OUT046,2089.2761
FDT44,OUT027,2999.7876
DRG49,OUT046,3827.3245
FDX46,OUT010,208.67984
DRG36,OUT049,2958.36
FDU37,OUT049,1410.5635
FDK10,OUT049,2918.5269
DRF37,OUT027,6640.794
FDC44,OUT035,1929.4537
FDP15,OUT046,3809.4663
FDZ27,OUT027,1254.2767
FDY22,OUT019,399.02505
DRG51,OUT035,2883.5747
FDN58,OUT045,3353.1658
FDW01,OUT049,2354.4124
FDX24,OUT018,1249.6609
FDO51,OUT017,672.5079
FDJ52,OUT027,4246.2983
NCY06,OUT010,347.41724
FDE20,OUT018,2703.3765
FDT23,OUT010,387.91833
FDQ51,OUT046,730.91626
FDE35,OUT046,959.3456
FDB46,OUT013,2754.0906
NCG19,OUT035,3873.319
NCL06,OUT018,3798.829
FDT36,OUT019,262.21252
FDC56,OUT049,1961.3983
FDJ26,OUT049,3238.6594
FDZ59,OUT017,2540.5613
FDV11,OUT027,4322.822
FDR13,OUT010,384.74393
FDI15,OUT018,3160.6155
FDF47,OUT018,3589.699
NCB54,OUT019,592.2996
NCK19,OUT027,5376.8564
FDX16,OUT017,2593.187
FDL50,OUT045,2024.3204
NCE31,OUT035,470.6353
DRJ01,OUT049,2599.9294
FDE22,OUT013,2364.0662
FDY20,OUT019,288.90585
NCO14,OUT045,700.47125
NCR50,OUT017,2485.5525
DRM47,OUT017,3180.5583
FDO27,OUT010,299.1356
FDJ20,OUT027,2868.0815
NCX17,OUT013,3785.0938
FDG59,OUT049,614.34546
FDD52,OUT045,1393.8201
FDO48,OUT017,3868.6018
FDC59,OUT019,281.24796
FDS15,OUT018,1392.0486
FDB47,OUT035,3975.665
FDV14,OUT019,218.20529
FDB27,OUT013,2825.3462
FDA35,OUT035,2043.063
FDN51,OUT018,3848.2769
FDO39,OUT019,445.6798
FDB28,OUT049,2880.2334
DRJ25,OUT046,785.8352
FDH46,OUT027,2709.0166
FDI10,OUT045,3095.1555
FDU21,OUT018,379.552
FDD09,OUT049,2920.2412
FDD10,OUT046,2475.0718
FDN31,OUT010,590.89276
FDA46,OUT018,2848.7603
FDM56,OUT046,1795.9838
FDF11,OUT010,731.8253
FDS32,OUT018,1610.6085
NCM06,OUT013,2281.1096
FDZ26,OUT045,3784.8374
FDO01,OUT013,2239.9111
FDJ46,OUT049,2711.683
FDG26,OUT019,980.6792
FDZ38,OUT035,3155.6743
NCO55,OUT013,1725.7728
FDT60,OUT035,2009.2484
FDW37,OUT049,1410.4877
NCK42,OUT018,2922.701
FDA45,OUT046,2605.8113
FDW55,OUT018,4148.5474
FDY44,OUT017,3284.927
FDQ31,OUT017,1389.9822
FDM09,OUT049,3038.1797
FDH12,OUT018,1341.9978
NCQ43,OUT035,1756.4585
FDT33,OUT035,2888.2695
NCT41,OUT018,2190.1135
DRJ25,OUT010,134.8571
NCQ41,OUT046,3379.1528
NCN17,OUT049,1623.969
DRO35,OUT027,2853.0867
FDU27,OUT018,641.88293
FDY43,OUT027,4389.2197
FDG46,OUT035,1947.2012
DRL49,OUT018,2085.6736
NCB55,OUT049,930.38385
FDK28,OUT049,4434.1675
FDO49,OUT045,743.21765
FDT03,OUT013,3005.934
FDW33,OUT027,2840.0474
FDR02,OUT035,1918.8488
FDF50,OUT013,3327.4148
FDA40,OUT018,1241.4492
NCT53,OUT018,2541.0369
FDY60,OUT035,2281.5781
FDP44,OUT027,2709.608
NCQ50,OUT045,3464.5557
NCC30,OUT017,3067.4524
FDQ60,OUT018,1826.882
FDG41,OUT046,1795.9838
FDQ03,OUT046,3335.856
FDM03,OUT045,1542.2672
FDZ51,OUT018,1281.1996
DRF51,OUT035,687.4852
FDF39,OUT017,4415.8096
FDW52,OUT035,2660.0
FDY22,OUT049,2486.984
FDG14,OUT013,2345.4504
FDA57,OUT017,675.8359
FDL45,OUT019,554.52203
FDX28,OUT046,1358.6869
NCQ54,OUT013,2813.689
FDH40,OUT045,1172.7764
FDU52,OUT035,2484.9822
FDT60,OUT010,318.20178
FDK08,OUT045,1452.2118
FDN04,OUT049,2735.0342
FDE50,OUT013,3163.9304
FDI16,OUT049,850.45087
FDM50,OUT049,898.7197
NCV30,OUT049,979.10077
FDT44,OUT013,1907.6133
FDY60,OUT013,2439.4097
FDT56,OUT017,995.23016
FDV58,OUT018,2561.6729
FDU04,OUT013,1875.1708
NCN05,OUT027,4855.3267
FDI53,OUT018,2425.111
FDD34,OUT046,2426.6655
FDW47,OUT027,3293.035
FDT51,OUT027,2662.8088
FDO27,OUT013,1484.4056
NCQ18,OUT018,1397.4625
NCW05,OUT013,1669.6969
FDI15,OUT010,1180.0697
NCH43,OUT010,899.94604
FDT40,OUT049,1957.9214
NCG19,OUT017,3741.1523
NCM30,OUT035,682.3595
FDB38,OUT017,2745.3618
FDB22,OUT046,2410.2717
FDC58,OUT046,661.5024
NCI29,OUT013,2201.4358
FDA23,OUT010,323.28857
DRG48,OUT013,2439.787
FDV21,OUT013,2128.9214
NCG18,OUT019,320.76794
FDG40,OUT045,586.9906
FDU24,OUT018,1340.4022
FDA22,OUT049,2609.7095
FDY35,OUT046,804.6844
FDJ15,OUT045,3406.4873
NCW18,OUT018,3066.2388
FDK56,OUT018,2954.0215
FDF44,OUT046,2104.097
FDP51,OUT049,1925.6003
FDU22,OUT027,3001.0815
FDM28,OUT017,2647.1382
NCL42,OUT046,4049.6384
FDJ15,OUT019,800.2636
FDI32,OUT018,1639.6859
DRL11,OUT046,2461.5725
DRO59,OUT018,1034.204
FDA07,OUT019,330.45618
NCO53,OUT013,3318.882
FDO21,OUT045,2978.284
FDW39,OUT045,2847.8037
NCV17,OUT013,2239.9111
FDE22,OUT046,2533.184
NCB06,OUT018,2414.2683
DRF48,OUT017,3176.352
FDB05,OUT013,3881.562
FDP28,OUT027,6152.373
FDP23,OUT046,3732.8374
NCS41,OUT018,3033.2073
FDS40,OUT018,490.7527
FDA16,OUT017,3834.4792
FDN20,OUT035,2954.9783
FDF04,OUT027,7275.4854
DRG36,OUT018,2347.9133
FDW16,OUT018,1281.1996
FDU09,OUT017,900.07166
FDW01,OUT046,2266.9294
FDB15,OUT045,5305.9824
NCJ17,OUT049,1272.3616
NCT18,OUT018,3063.201
FDG16,OUT018,3132.4927
FDP27,OUT017,3041.6619
FDQ44,OUT027,3229.4907
FDL50,OUT027,3387.5852
FDW57,OUT027,4503.1187
FDS34,OUT013,1907.6133
NCV30,OUT035,1043.0765
FDD26,OUT018,2806.6106
FDA03,OUT045,2327.837
FDS27,OUT018,2612.5022
FDM12,OUT013,3014.381
NCV42,OUT027,2843.705
NCS41,OUT046,2944.0952
FDN56,OUT018,1869.0115
DRK59,OUT046,3824.96
NCG18,OUT046,1526.2653
NCN26,OUT017,1859.4904
FDI60,OUT027,1615.6989
NCI43,OUT049,759.08966
NCL17,OUT049,2157.004
FDQ19,OUT019,734.4784
FDY43,OUT049,2613.9426
FDR36,OUT049,642.68085
FDJ58,OUT049,3038.1797
DRY23,OUT045,673.7357
FDK26,OUT027,4660.2954
DRH03,OUT045,1514.3595
FDC10,OUT010,248.6555
FDD23,OUT013,2941.4653
FDP32,OUT045,1960.9382
FDO31,OUT035,1240.4518
FDQ57,OUT013,2639.5269
FDX32,OUT027,3576.4644
FDC39,OUT027,5177.3994
FDU55,OUT046,4342.0356
FDL45,OUT013,2029.3112
DRK37,OUT049,3221.6938
FDK22,OUT013,2927.3567
DRG37,OUT027,4144.2046
FDK22,OUT017,3511.15
DRH36,OUT018,834.6271
DRC36,OUT018,2615.244
DRE03,OUT027,1070.4186
FDF34,OUT046,2832.2937
FDZ22,OUT046,1517.1399
FDC44,OUT010,343.27643
FDN31,OUT027,4968.533
FDO03,OUT017,4204.525
FDA01,OUT049,940.4538
NCH42,OUT049,4502.2705
FDF46,OUT018,1685.384
DRL35,OUT046,665.7365
FDW46,OUT049,1061.0265
FDB58,OUT046,2213.7576
FDD47,OUT018,2332.3699
NCO17,OUT045,1834.6803
FDJ26,OUT017,4017.3228
FDU37,OUT045,1504.9454
